date,AB-pd,AB-pt,AB-dt,AB-dd,AB-ht,AB-it,BC-pd,BC-pt,BC-dt,BC-dd,BC-ht,BC-it,MB-pd,MB-pt,MB-dt,MB-dd,MB-ht,MB-it,NB-pd,NB-pt,NB-dt,NB-dd,NB-ht,NB-it,NL-pd,NL-pt,NL-dt,NL-dd,NL-ht,NL-it,NS-pd,NS-pt,NS-dt,NS-dd,NS-ht,NS-it,NT-pd,NT-pt,NT-dt,NT-dd,NT-ht,NT-it,NU-pd,NU-pt,NU-dt,NU-dd,NU-ht,NU-it,ON-pd,ON-pt,ON-dt,ON-dd,ON-ht,ON-it,PE-pd,PE-pt,PE-dt,PE-dd,PE-ht,PE-it,QC-pd,QC-pt,QC-dt,QC-dd,QC-ht,QC-it,SK-pd,SK-pt,SK-dt,SK-dd,SK-ht,SK-it,YT-pd,YT-pt,YT-dt,YT-dd,YT-ht,YT-it,AB-hd,AB-id,BC-hd,BC-id,MB-hd,MB-id,NB-hd,NB-id,NL-hd,NL-id,NS-hd,NS-id,NT-hd,NT-id,NU-hd,NU-id,ON-hd,ON-id,PE-hd,PE-id,QC-hd,QC-id,SK-hd,SK-id,YT-hd,YT-id
2021-04-27,1539,184840,2067,7,635,143,797,127893,1571,0,500,164,204,38231,981,0,166,30,24,1882,36,1,6,2,0,1062,6,0,1,0,96,2215,67,0,11,3,0,57,0,0,0,0,8,472,4,0,0,0,3265,452126,7964,29,2336,875,2,177,0,0,0,0,899,346596,10898,12,667,170,224,40401,482,6,186,42,0,81,2,0,0,0,,,,,7,2,,,,,,,,,,,,,,,50,13,,,,
2021-04-28,1839,186679,2073,6,643,145,873,128766,1576,5,515,171,220,38451,982,3,169,32,8,1890,36,0,4,2,4,1066,6,0,1,0,75,2290,67,0,11,3,0,57,0,0,0,0,6,478,4,0,0,0,3480,455606,7988,24,2281,877,0,177,0,0,0,0,1094,347690,10908,10,643,161,213,40614,486,4,184,42,0,81,2,0,0,0,,,,,17,2,,,,,,,,,,,,,,,42,12,,,,
2021-04-29,2048,188727,2075,2,632,151,746,129512,1577,1,503,178,291,38742,986,2,176,32,10,1900,36,0,4,2,2,1068,6,0,2,0,70,2360,67,0,14,4,0,57,0,0,0,0,12,490,4,0,0,0,3871,459477,8029,41,2248,884,0,177,0,0,0,0,1042,348732,10913,5,623,165,210,40824,487,1,186,38,0,81,2,0,0,0,,,,,19,3,,,,,,,,,,,,,,,50,14,,,,
2021-04-30,2007,190734,2082,7,649,152,892,130404,1581,4,511,174,285,39027,988,1,180,32,15,1915,36,0,4,2,8,1076,6,0,2,0,67,2427,67,0,22,5,0,57,0,0,0,0,11,501,4,0,0,0,3887,463364,8050,21,2201,883,0,177,0,0,0,0,1041,349773,10926,13,592,164,274,41098,491,4,173,37,0,81,2,0,0,0,,,,,14,2,,,,,,,,,,,,,,,49,8,,,,
2021-05-01,2433,193167,2083,1,646,152,688,131092,1581,0,511,174,275,39302,989,2,193,33,18,1933,36,0,5,2,5,1081,6,0,3,0,148,2575,67,0,30,5,0,57,0,0,0,0,8,509,4,0,0,0,3369,466733,8079,29,2152,900,4,181,0,0,0,0,1101,350874,10933,7,578,159,262,41360,494,3,167,38,0,81,2,0,0,0,,,,,16,3,,,,,,,,,,,,,,,41,12,,,,
2021-05-02,1731,194898,2086,3,648,155,646,131738,1581,0,511,174,240,39542,990,2,205,35,6,1939,37,1,4,2,18,1099,6,0,2,0,133,2708,67,0,34,6,0,57,0,0,0,0,11,520,4,0,0,0,3732,470465,8102,23,1961,895,1,182,0,0,0,0,1006,351880,10942,9,574,157,239,41599,495,1,167,39,0,81,2,0,0,0,,,,,21,5,,,,,,,,,,,,,,,48,8,,,,
2021-05-03,2012,196910,2090,4,658,154,568,132306,1596,15,474,176,300,39842,993,1,213,41,15,1954,38,1,6,2,5,1104,6,0,2,0,146,2854,67,0,40,6,8,65,0,0,0,0,8,528,4,0,0,0,3436,473901,8118,16,1925,889,0,182,0,0,0,0,798,352678,10944,2,588,151,207,41806,498,3,174,39,1,82,2,0,0,0,,,,,16,8,,,,,,,,,,,,,,,47,11,,,,
2021-05-04,1743,198653,2099,9,671,150,629,132935,1597,1,486,173,269,40111,997,1,212,41,4,1958,38,0,6,2,4,1108,6,0,2,0,153,3007,69,2,37,8,12,77,0,0,0,0,7,535,4,0,0,0,2791,476692,8143,25,2167,886,1,183,0,0,0,0,797,353475,10959,15,594,155,200,42006,499,1,174,41,0,82,2,0,0,0,,,,,16,3,,,,,,,,,,,,,,,56,8,,,,
2021-05-05,2271,200924,2102,3,666,146,711,133646,1594,-3,481,161,372,40483,998,2,213,46,11,1969,39,1,6,2,6,1114,6,0,2,0,175,3182,69,0,40,9,14,91,0,0,0,0,5,540,4,0,0,0,2941,479633,8187,44,2075,882,0,183,0,0,0,0,915,354390,10964,5,588,152,197,42203,501,2,171,39,0,82,2,0,0,0,,,,,18,8,,,,,,,,,,,,,,,49,10,,,,
2021-05-06,2211,203135,2102,0,654,146,651,134297,1595,1,457,154,473,40956,1000,4,231,44,11,1980,40,1,6,2,6,1120,6,0,2,0,182,3364,69,0,45,9,13,104,0,0,0,0,12,552,4,0,0,0,3424,483057,8213,26,1964,877,2,185,0,0,0,0,907,355297,10971,7,580,144,173,42376,501,0,173,41,0,82,2,0,0,0,,,,,27,4,,,,,,,,,,,,,,,36,9,,,,
2021-05-07,1980,205115,2106,4,659,150,618,134915,1602,7,445,157,501,41457,1004,1,227,50,8,1988,40,0,8,2,7,1127,6,0,0,0,227,3591,70,1,50,9,1,105,0,0,0,0,1,553,4,0,0,0,3166,486223,8236,23,1924,858,1,186,0,0,0,0,919,356216,10974,3,574,139,319,42695,502,1,174,38,0,82,2,0,0,0,,,,,17,11,,,,,,,,,,,,,,,58,10,,,,
2021-05-08,2042,207157,2108,2,661,148,623,135538,1602,0,445,157,495,41952,1005,3,236,47,8,1996,41,1,10,2,6,1133,6,0,1,0,163,3754,71,1,49,7,0,105,0,0,0,0,7,560,4,0,0,0,2864,489087,8261,25,1832,851,0,186,0,0,0,0,958,357174,10981,7,547,130,269,42964,502,0,168,42,0,82,2,0,0,0,,,,,17,3,,,,,,,,,,,,,,,52,8,,,,
2021-05-09,1633,208790,2110,2,668,155,569,136107,1602,0,445,157,522,42474,1006,3,241,47,6,2002,41,0,10,2,5,1138,6,0,1,0,165,3919,71,0,50,7,0,105,0,0,0,0,5,565,4,0,0,0,3216,492303,8308,47,1640,848,0,186,0,0,0,0,960,358134,10987,6,539,124,177,43141,502,0,157,41,0,82,2,0,0,0,,,,,13,4,,,,,,,,,,,,,,,34,4,,,,
2021-05-10,1597,210387,2117,7,690,158,516,136623,1622,20,415,150,353,42827,1009,4,241,52,11,2013,41,0,11,3,3,1141,6,0,1,0,119,4038,71,0,58,9,3,108,0,0,0,0,7,572,4,0,0,0,2716,495019,8327,19,1632,828,1,187,0,0,0,0,662,358796,10993,6,543,123,147,43288,502,0,156,37,0,82,2,0,0,0,,,,,26,10,,,,,,,,,,,,,,,38,7,,,,
2021-05-11,1449,211836,2119,2,705,163,575,137198,1624,2,426,141,338,43165,1011,0,250,54,2,2015,41,0,11,4,15,1156,6,0,1,0,114,4152,71,0,64,10,10,118,0,0,0,0,14,586,4,0,0,0,2073,497092,8342,15,1782,802,0,187,0,0,0,0,660,359456,11002,9,540,128,193,43481,506,4,162,38,2,84,2,0,0,0,,,,,24,4,,,,,,,,,,,,,,,36,9,,,,
2021-05-12,1799,213635,2123,4,737,169,603,137801,1627,3,423,141,586,43751,1013,3,263,56,9,2024,41,0,11,4,10,1166,6,0,1,0,149,4301,71,0,73,14,2,120,0,0,0,0,8,594,4,0,0,0,2320,499412,8374,32,1673,776,0,187,0,0,0,0,745,360201,11012,10,530,126,192,43673,508,2,163,37,0,84,2,0,0,0,,,,,26,5,,,,,,,,,,,,,,,51,15,,,,
2021-05-13,1558,215193,2132,9,722,177,480,138281,1632,5,413,141,457,44208,1017,2,259,60,16,2040,41,0,10,3,7,1173,6,0,0,0,106,4407,71,0,85,15,1,121,0,0,0,0,12,606,4,0,0,0,2759,502171,8405,31,1632,776,1,188,0,0,0,0,781,360982,11017,5,520,121,253,43926,513,5,161,35,0,84,2,0,0,0,,,,,17,6,,,,,,,,,,,,,,,33,5,,,,
2021-05-14,1433,216626,2137,5,713,177,452,138733,1634,2,387,141,447,44655,1019,0,266,61,5,2045,41,0,10,3,6,1179,6,0,0,0,117,4524,72,1,89,21,0,121,0,0,0,0,12,618,4,0,0,0,2362,504533,8431,26,1582,777,2,190,0,0,0,0,838,361820,11025,8,530,123,233,44159,515,2,149,34,0,84,2,0,0,0,,,,,31,5,,,,,,,,,,,,,,,41,5,,,,
2021-05-15,1195,217821,2140,3,686,178,486,139219,1634,0,387,141,530,45185,1022,4,282,63,7,2052,41,0,11,3,5,1184,6,0,1,0,86,4610,72,0,96,23,0,121,0,0,0,0,5,623,4,0,0,0,2584,507117,8455,24,1546,785,1,191,0,0,0,0,760,362580,11032,7,509,120,205,44364,516,1,144,26,0,84,2,0,0,0,,,,,33,7,,,,,,,,,,,,,,,26,6,,,,
2021-05-16,1140,218961,2143,3,647,186,441,139660,1634,0,387,141,421,45606,1026,4,288,63,11,2063,41,0,11,3,9,1193,6,0,1,0,126,4736,72,0,92,21,0,121,0,0,0,0,1,624,4,0,0,0,2199,509316,8485,30,1292,785,0,191,0,0,0,0,716,363296,11034,2,508,119,167,44531,517,1,137,24,0,84,2,0,0,0,,,,,20,8,,,,,,,,,,,,,,,25,6,,,,
2021-05-17,721,219682,2148,5,678,181,398,140058,1648,14,350,132,380,45986,1028,1,288,60,10,2073,41,0,10,3,10,1203,6,0,1,0,91,4827,72,0,95,21,4,125,0,0,0,0,0,624,4,0,0,0,2170,511486,8489,4,1320,779,1,192,0,0,0,0,551,363847,11042,8,501,116,178,44709,519,2,142,27,0,84,2,0,0,0,,,,,32,7,,,,,,,,,,,,,,,31,8,,,,
2021-05-18,877,220559,2152,4,691,187,522,140580,1650,2,360,127,383,46369,1029,1,301,62,10,2083,42,1,9,3,6,1209,6,0,1,0,90,4917,72,0,103,25,0,125,0,0,0,0,6,630,4,0,0,0,1616,513102,8506,17,1484,764,2,194,0,0,0,0,549,364396,11050,8,484,118,132,44841,522,3,142,27,0,84,2,0,0,0,,,,,33,3,,,,,,,,,,,,,,,34,9,,,,
2021-05-19,908,221467,2158,6,685,185,375,140955,1658,8,340,118,601,46970,1031,4,304,61,8,2091,43,1,11,4,3,1212,6,0,1,0,83,5000,74,2,101,20,1,126,0,0,0,0,4,634,4,0,0,0,1588,514690,8525,19,1401,735,5,199,0,0,0,0,584,364980,11058,8,466,113,141,44982,522,0,134,28,0,84,2,0,0,0,,,,,30,7,,,,,,,,,,,,,,,19,2,,,,
2021-05-20,812,222279,2162,4,665,177,433,141388,1661,3,331,113,585,47555,1035,3,307,60,7,2098,43,0,7,3,4,1216,6,0,2,0,65,5065,74,0,87,20,0,126,0,0,0,0,2,636,4,0,0,0,2400,517090,8552,27,1320,721,0,199,0,0,0,0,662,365642,11066,8,460,107,146,45128,522,0,138,26,0,84,2,0,0,0,,,,,24,5,,,,,,,,,,,,,,,39,5,,,,
2021-05-21,732,223011,2164,2,638,177,354,141742,1667,6,319,107,470,48025,1038,3,310,55,15,2113,43,0,7,3,10,1226,6,0,4,0,84,5149,76,2,84,21,1,127,0,0,0,0,1,637,4,0,0,0,1890,518980,8579,27,1265,715,1,200,0,0,0,0,752,366394,11075,9,437,106,182,45310,524,2,132,25,0,84,2,0,0,0,,,,,42,7,,,,,,,,,,,,,,,36,9,,,,
2021-05-22,621,223632,2170,6,617,164,335,142077,1667,0,319,107,413,48438,1040,6,328,55,2,2115,43,0,7,3,4,1230,6,0,4,0,64,5213,77,1,74,20,0,127,0,0,0,0,1,638,4,0,0,0,1794,520774,8599,20,1207,622,0,200,0,0,0,0,505,366899,11081,6,424,103,180,45490,526,2,120,27,0,84,2,0,0,0,,,,,30,5,,,,,,,,,,,,,,,30,8,,,,
2021-05-23,563,224195,2176,6,581,162,302,142379,1667,0,319,107,368,48806,1043,1,332,53,14,2129,43,0,8,4,23,1253,6,0,4,0,73,5286,79,2,74,20,0,127,0,0,0,0,0,638,4,0,0,0,1691,522465,8614,15,1041,693,0,200,0,0,0,0,477,367376,11084,3,421,103,115,45605,527,1,124,27,0,84,2,0,0,0,,,,,28,5,,,,,,,,,,,,,,,26,6,,,,
2021-05-24,452,224647,2183,7,569,161,252,142631,1667,0,319,107,244,49050,1046,4,327,58,15,2144,43,0,7,4,5,1258,6,0,4,0,49,5335,79,0,72,19,0,127,0,0,0,0,1,639,4,0,0,0,0,522465,8614,0,1041,693,0,200,0,0,0,0,433,367809,11095,11,424,102,104,45709,527,0,133,28,0,84,2,0,0,0,,,,,21,12,,,,,,,,,,,,,,,30,5,,,,
2021-05-25,387,225034,2192,9,565,158,254,142885,1680,13,301,93,312,49362,1050,2,334,57,9,2153,43,0,5,1,11,1269,6,0,4,0,54,5389,79,0,72,20,0,127,0,0,0,0,1,640,4,0,0,0,2485,524950,8655,41,1025,692,0,200,0,0,0,0,346,368155,11101,6,415,101,111,45820,527,0,136,30,0,84,2,0,0,0,,,,,31,11,,,,,,,,,,,,,,,20,5,,,,
2021-05-26,390,225424,2198,6,548,157,392,143277,1683,3,296,97,310,49672,1052,0,347,61,10,2163,43,0,6,2,4,1273,6,0,6,0,35,5424,79,0,72,19,0,127,0,0,0,0,7,647,4,0,0,0,1095,526045,8678,23,1073,672,0,200,0,0,0,0,308,368463,11105,4,399,101,181,46001,528,1,133,27,0,84,2,0,0,0,,,,,33,10,,,,,,,,,,,,,,,19,6,,,,
2021-05-27,513,225937,2199,1,538,150,315,143592,1690,7,286,88,488,50160,1058,7,337,58,9,2172,43,0,8,3,6,1279,6,0,5,0,33,5457,79,0,63,21,0,127,0,0,0,0,0,647,4,0,0,0,1135,527180,8697,19,1072,650,0,200,0,0,0,0,436,368899,11115,10,394,96,162,46163,534,6,127,27,0,84,2,0,0,0,,,,,24,5,,,,,,,,,,,,,,,19,3,,,,
2021-05-28,512,226449,2206,7,517,147,251,143843,1692,2,292,79,348,50508,1060,0,333,55,9,2181,43,0,7,3,14,1293,6,0,5,0,40,5497,80,1,53,18,0,127,0,0,0,0,1,648,4,0,0,0,1273,528453,8711,14,1023,645,2,202,0,0,0,0,419,369318,11118,3,385,91,122,46285,536,2,113,26,0,84,2,0,0,0,,,,,25,5,,,,,,,,,,,,,,,15,5,,,,
2021-05-29,406,226855,2214,8,478,140,246,144089,1692,0,292,79,276,50784,1061,3,334,57,10,2191,43,0,7,3,9,1302,6,0,5,0,33,5530,84,4,43,18,0,127,0,0,0,0,0,648,4,0,0,0,1057,529510,8726,15,934,626,0,202,0,0,0,0,410,369728,11125,7,373,91,179,46464,537,1,113,24,0,84,2,0,0,0,,,,,24,10,,,,,,,,,,,,,,,20,5,,,,
2021-05-30,391,227246,2219,5,446,138,218,144307,1692,0,292,79,310,51094,1068,7,338,59,9,2200,43,0,7,3,7,1309,6,0,3,0,20,5550,85,1,42,17,0,127,0,0,0,0,0,648,4,0,0,0,1033,530543,8744,18,749,614,0,202,0,0,0,0,315,370043,11127,2,364,90,171,46635,538,1,109,25,0,84,2,0,0,0,,,,,23,10,,,,,,,,,,,,,,,16,6,,,,
2021-05-31,263,227509,2227,8,439,133,153,144460,1703,11,249,78,226,51320,1073,1,333,60,12,2212,43,0,7,3,2,1311,6,0,2,0,17,5567,85,0,40,16,2,129,0,0,0,0,0,648,4,0,0,0,916,531459,8757,13,731,617,2,204,0,0,0,0,276,370319,11128,1,362,89,113,46748,539,1,108,25,0,84,2,0,0,0,,,,,22,7,,,,,,,,,,,,,,,20,3,,,,
2021-06-01,209,227718,2228,1,438,127,198,144658,1703,0,254,80,276,51596,1080,3,334,58,3,2215,43,0,6,2,6,1317,6,0,1,0,12,5579,85,0,38,15,-1,128,0,0,0,0,0,648,4,0,0,0,699,532158,8766,9,804,387,0,204,0,0,0,0,208,370527,11133,5,354,86,86,46834,540,1,108,23,0,84,2,0,0,0,,,,,20,8,,,,,,,,,,,,,,,15,3,,,,
2021-06-02,410,228128,2231,3,435,122,199,144857,1707,4,246,70,349,51945,1082,6,337,62,12,2227,43,0,7,2,17,1334,6,0,1,0,16,5595,87,2,38,15,0,128,0,0,0,0,0,648,4,0,0,0,733,532891,8791,25,708,576,0,204,0,0,0,0,288,370815,11138,5,340,77,130,46964,541,1,103,22,0,84,2,0,0,0,,,,,22,10,,,,,,,,,,,,,,,16,0,,,,
2021-06-03,296,228424,2236,5,411,120,180,145037,1709,2,224,62,323,52268,1086,5,333,59,16,2243,44,1,5,2,6,1340,6,0,2,0,23,5618,88,1,22,9,0,128,0,0,0,0,0,648,4,0,0,0,870,533761,8801,10,729,546,2,206,0,0,0,0,267,371082,11144,6,317,68,133,47097,543,2,100,23,0,84,2,0,0,0,,,,,23,4,,,,,,,,,,,,,,,9,4,,,,
2021-06-04,244,228668,2243,7,379,108,227,145264,1710,1,224,59,266,52534,1088,4,336,57,10,2253,44,0,5,2,2,1342,6,0,1,0,15,5633,88,0,21,8,0,128,0,0,0,0,1,649,4,0,0,0,914,534675,8820,19,687,357,0,206,0,0,0,0,279,371361,11148,4,307,67,89,47186,543,0,101,21,0,84,2,0,0,0,,,,,24,6,,,,,,,,,,,,,,,18,2,,,,
2021-06-05,293,228961,2246,3,373,105,138,145402,1710,0,224,59,226,52760,1091,1,341,60,9,2262,44,0,5,2,5,1347,6,0,2,0,18,5651,88,0,20,6,0,128,0,0,0,0,0,649,4,0,0,0,744,535419,8844,24,625,426,0,206,0,0,0,0,228,371589,11150,2,283,64,99,47285,546,3,98,19,0,84,2,0,0,0,,,,,16,4,,,,,,,,,,,,,,,9,1,,,,
2021-06-06,231,229192,2246,0,360,96,134,145536,1710,0,224,59,177,52937,1094,3,338,59,3,2265,44,0,5,2,5,1352,6,0,2,0,12,5663,88,0,20,6,0,128,0,0,0,0,0,649,4,0,0,0,663,536082,8854,10,545,510,0,206,0,0,0,0,178,371767,11149,-1,274,61,74,47359,546,0,101,19,3,87,2,0,0,0,,,,,13,2,,,,,,,,,,,,,,,10,2,,,,
2021-06-07,127,229319,2248,2,351,94,154,145690,1722,12,199,63,227,53164,1098,2,334,61,1,2266,44,0,4,2,2,1354,6,0,2,0,17,5680,88,0,22,7,0,128,0,0,0,0,0,649,4,0,0,0,525,536607,8869,15,547,497,0,206,0,0,0,0,193,371960,11152,3,265,58,68,47427,549,3,102,19,0,87,2,0,0,0,,,,,16,7,,,,,,,,,,,,,,,13,3,,,,
2021-06-08,139,229458,2251,3,336,85,170,145860,1722,0,203,57,251,53415,1101,2,321,63,1,2267,44,0,4,2,3,1357,7,1,1,0,14,5694,88,0,17,7,0,128,0,0,0,0,0,649,4,0,0,0,469,537076,8887,18,621,481,0,206,0,0,0,0,149,372109,11156,4,263,60,90,47517,551,2,104,18,0,87,2,0,0,0,,,,,16,5,,,,,,,,,,,,,,,12,3,,,,
2021-06-09,313,229771,2256,5,329,83,158,146018,1725,3,195,47,249,53664,1106,2,310,58,13,2280,44,0,4,2,3,1360,7,0,1,0,13,5707,88,0,15,7,0,128,0,0,0,0,0,649,4,0,0,0,411,537487,8920,33,571,466,0,206,0,0,0,0,178,372287,11164,8,257,60,57,47574,552,1,109,20,1,88,2,0,0,0,,,,,17,2,,,,,,,,,,,,,,,9,1,,,,
2021-06-10,178,229949,2262,6,306,81,145,146163,1729,4,176,49,230,53894,1108,6,302,56,3,2283,44,0,4,2,5,1365,7,0,0,0,14,5721,88,0,10,6,0,128,0,0,0,0,1,650,4,0,0,0,590,538077,8931,11,516,450,0,206,0,0,0,0,189,372476,11166,2,251,64,94,47668,553,1,101,19,4,92,2,0,0,0,,,,,12,3,,,,,,,,,,,,,,,4,0,,,,
2021-06-11,170,230119,2265,3,296,79,108,146271,1730,1,162,45,273,54167,1111,2,308,48,1,2284,44,0,4,2,3,1368,7,0,0,0,8,5729,89,1,10,6,0,128,0,0,0,0,4,654,4,0,0,0,574,538651,8935,4,489,440,0,206,0,0,0,0,180,372656,11167,1,244,59,96,47764,554,1,104,17,4,96,2,0,0,0,,,,,25,2,,,,,,,,,,,,,,,8,4,,,,
2021-06-12,179,230298,2269,4,290,74,118,146389,1730,0,162,45,201,54368,1114,4,294,49,7,2291,45,1,4,2,6,1374,7,0,0,0,7,5736,89,0,10,6,0,128,0,0,0,0,3,657,4,0,0,0,502,539153,8950,15,447,343,0,206,0,0,0,0,182,372838,11170,3,227,59,111,47875,555,1,96,17,2,98,2,0,0,0,,,,,12,3,,,,,,,,,,,,,,,7,3,,,,
2021-06-13,165,230463,2270,1,272,75,72,146461,1730,0,162,45,125,54493,1116,7,295,52,7,2298,45,0,4,2,1,1375,7,0,0,0,6,5742,89,0,10,6,0,128,0,0,0,0,0,657,4,0,0,0,485,539638,8957,7,373,426,0,206,0,0,0,0,151,372989,11172,2,215,58,66,47941,555,0,95,20,6,104,2,0,0,0,,,,,16,4,,,,,,,,,,,,,,,8,4,,,,
2021-06-14,115,230578,2270,0,270,73,105,146566,1734,4,136,42,132,54625,1120,2,295,52,1,2299,45,0,7,3,4,1379,7,0,0,0,7,5749,90,1,6,4,0,128,0,0,0,0,0,657,4,0,0,0,492,540130,8961,4,384,409,0,206,0,0,0,0,123,373112,11173,1,214,54,55,47996,556,1,95,19,0,104,2,0,0,0,,,,,22,6,,,,,,,,,,,,,,,7,1,,,,
2021-06-15,127,230705,2274,4,271,68,110,146676,1734,0,139,39,131,54756,1124,2,279,55,3,2302,45,0,8,3,2,1381,7,0,0,0,2,5751,90,0,6,4,0,128,0,0,0,0,0,657,4,0,0,0,296,540426,8974,13,433,382,0,206,0,0,0,0,105,373217,11177,4,209,50,47,48043,560,4,97,15,3,107,3,1,0,0,,,,,6,8,,,,,,,,,,,,,,,4,0,,,,
2021-06-16,153,230858,2278,4,255,67,124,146800,1738,4,134,41,172,54928,1126,7,272,56,3,2305,45,0,6,2,1,1382,7,0,0,0,8,5759,90,0,5,4,0,128,0,0,0,0,0,657,4,0,0,0,384,540810,8986,12,438,377,0,206,0,0,0,0,153,373370,11177,0,192,45,82,48125,562,2,92,12,13,120,3,0,0,0,,,,,9,4,,,,,,,,,,,,,,,6,1,,,,
2021-06-17,150,231008,2280,2,242,58,116,146916,1739,1,131,44,171,55099,1127,1,264,52,4,2309,45,0,6,2,1,1383,7,0,2,0,14,5773,90,0,6,3,0,128,0,0,0,0,0,657,4,0,0,0,370,541180,8993,7,397,362,0,206,0,0,0,0,161,373531,11178,1,178,41,95,48220,561,-1,87,9,16,136,3,0,0,0,,,,,6,0,,,,,,,,,,,,,,,8,6,,,,
2021-06-18,124,231132,2283,3,237,58,90,147006,1740,1,128,48,139,55238,1130,3,253,51,2,2311,45,0,6,2,0,1383,7,0,2,0,11,5784,90,0,6,3,0,128,0,0,0,0,0,657,4,0,0,0,345,541525,8994,1,378,352,0,206,0,0,0,0,127,373658,11180,2,175,39,107,48327,562,1,81,10,9,145,3,0,0,0,,,,,9,5,,,,,,,,,,,,,,,9,0,,,,
2021-06-19,127,231259,2289,6,221,49,91,147097,1740,0,128,48,92,55330,1134,3,257,48,5,2316,45,0,6,2,0,1383,7,0,2,0,5,5789,90,0,6,3,0,128,0,0,0,0,0,657,4,0,0,0,355,541880,9007,13,336,335,0,206,0,0,0,0,160,373818,11189,9,178,39,54,48381,562,0,82,11,42,187,3,0,0,0,,,,,15,3,,,,,,,,,,,,,,,7,1,,,,
2021-06-20,100,231359,2290,1,214,53,46,147143,1740,0,128,48,80,55410,1137,6,252,52,2,2318,45,0,6,2,0,1383,7,0,2,0,2,5791,90,0,6,3,0,128,0,0,0,0,0,657,4,0,0,0,318,542198,9019,12,266,333,0,206,0,0,0,0,103,373921,11191,2,170,39,60,48441,563,1,79,12,0,187,3,0,0,0,,,,,9,7,,,,,,,,,,,,,,,9,5,,,,
2021-06-21,60,231419,2292,2,214,56,57,147200,1743,3,108,47,74,55484,1139,1,240,48,0,2318,45,0,5,2,0,1383,7,0,2,0,0,5791,90,0,3,1,0,128,0,0,0,0,0,657,4,0,0,0,270,542468,9022,3,261,323,0,206,0,0,0,0,90,374011,11191,0,168,39,49,48490,565,2,76,11,0,187,3,0,0,0,,,,,5,2,,,,,,,,,,,,,,,4,1,,,,
2021-06-22,57,231476,2290,-2,200,54,83,147283,1743,0,111,41,122,55606,1140,4,230,48,1,2319,45,0,5,2,1,1384,7,0,0,0,2,5793,92,2,2,0,0,128,0,0,0,0,0,657,4,0,0,0,296,542764,9082,60,334,314,0,206,0,0,0,0,84,374095,11195,4,161,40,15,48505,565,0,79,12,33,220,3,0,0,0,,,,,6,1,,,,,,,,,,,,,,,5,0,,,,
2021-06-23,92,231568,2292,2,199,56,76,147359,1744,1,109,41,99,55705,1141,3,225,46,1,2320,45,0,5,2,0,1384,7,0,0,0,0,5793,92,0,3,1,0,128,0,0,0,0,0,657,4,0,0,0,255,543019,9093,11,295,305,0,206,0,0,0,0,127,374222,11198,3,161,40,32,48537,565,0,75,12,0,220,3,0,0,0,,,,,10,3,,,,,,,,,,,,,,,2,0,,,,
2021-06-24,73,231641,2293,1,190,50,74,147433,1747,3,113,34,83,55788,1142,2,210,45,2,2322,45,0,6,2,0,1384,7,0,1,0,5,5798,92,0,3,1,0,128,0,0,0,0,0,657,4,0,0,0,296,543315,9099,6,284,300,0,206,0,0,0,0,96,374318,11202,4,143,38,53,48590,565,0,76,14,4,224,3,0,0,0,,,,,3,2,,,,,,,,,,,,,,,6,1,,,,
2021-06-25,100,231741,2293,0,190,50,54,147487,1749,2,108,37,93,55881,1142,1,205,46,1,2323,45,0,4,1,0,1384,7,0,1,0,16,5814,92,0,2,0,0,128,0,0,0,0,0,657,4,0,0,0,256,543571,9101,2,275,284,0,206,0,0,0,0,88,374406,11202,0,135,40,56,48646,565,0,78,12,18,242,4,1,0,0,,,,,10,2,,,,,,,,,,,,,,,3,1,,,,
2021-06-26,0,231741,2293,0,190,50,53,147540,1749,0,108,37,96,55977,1144,3,210,43,1,2324,45,0,4,1,0,1384,7,0,1,0,11,5825,92,0,2,0,0,128,0,0,0,0,0,657,4,0,0,0,346,543917,9114,13,273,286,0,206,0,0,0,0,0,374406,11202,0,135,40,60,48706,566,1,79,10,22,264,4,0,0,0,,,,,9,0,,,,,,,,,,,,,,,2,1,,,,
2021-06-27,0,231741,2293,0,190,50,40,147580,1749,0,108,37,64,56041,1146,1,211,44,1,2325,45,0,4,1,0,1384,7,0,1,0,3,5828,92,0,2,0,0,128,0,0,0,0,0,657,4,0,0,0,287,544204,9126,12,203,289,0,206,0,0,0,0,0,374406,11202,0,135,40,48,48754,566,0,77,10,0,264,4,0,0,0,,,,,8,3,,,,,,,,,,,,,,,4,1,,,,
2021-06-28,109,231850,2295,2,179,39,32,147612,1754,5,107,37,63,56104,1149,0,198,40,1,2326,45,0,4,1,1,1385,7,0,1,0,3,5831,92,0,2,0,0,128,0,0,0,0,0,657,4,0,0,0,210,544414,9129,3,218,287,0,206,0,0,0,0,254,374660,11203,1,124,31,17,48771,566,0,76,13,44,308,4,0,0,0,,,,,3,1,,,,,,,,,,,,,,,4,2,,,,
2021-06-29,61,231911,2299,4,170,36,47,147659,1754,0,110,34,73,56177,1153,0,196,38,3,2329,45,0,3,0,0,1385,7,0,1,0,1,5832,92,0,2,0,0,128,0,0,0,0,0,657,4,0,0,0,299,544713,9154,25,257,276,1,207,0,0,0,0,71,374731,11207,4,122,31,52,48823,568,2,72,12,24,332,4,0,0,0,,,,,9,3,,,,,,,,,,,,,,,4,1,,,,
