date,bw_a0-pt,bw_a0-dt,bw_a1-pt,bw_a1-dt,bw_a2-pt,bw_a2-dt,bw_a3-pt,bw_a3-dt,bw_a4-pt,bw_a4-dt,bw_a5-pt,bw_a5-dt,by_a0-pt,by_a0-dt,by_a1-pt,by_a1-dt,by_a2-pt,by_a2-dt,by_a3-pt,by_a3-dt,by_a4-pt,by_a4-dt,by_a5-pt,by_a5-dt,hb_a0-pt,hb_a0-dt,hb_a1-pt,hb_a1-dt,hb_a2-pt,hb_a2-dt,hb_a3-pt,hb_a3-dt,hb_a4-pt,hb_a4-dt,hb_a5-pt,hb_a5-dt,hh_a0-pt,hh_a0-dt,hh_a1-pt,hh_a1-dt,hh_a2-pt,hh_a2-dt,hh_a3-pt,hh_a3-dt,hh_a4-pt,hh_a4-dt,hh_a5-pt,hh_a5-dt,he_a0-pt,he_a0-dt,he_a1-pt,he_a1-dt,he_a2-pt,he_a2-dt,he_a3-pt,he_a3-dt,he_a4-pt,he_a4-dt,he_a5-pt,he_a5-dt,ni_a0-pt,ni_a0-dt,ni_a1-pt,ni_a1-dt,ni_a2-pt,ni_a2-dt,ni_a3-pt,ni_a3-dt,ni_a4-pt,ni_a4-dt,ni_a5-pt,ni_a5-dt,nw_a0-pt,nw_a0-dt,nw_a1-pt,nw_a1-dt,nw_a2-pt,nw_a2-dt,nw_a3-pt,nw_a3-dt,nw_a4-pt,nw_a4-dt,nw_a5-pt,nw_a5-dt,rp_a0-pt,rp_a0-dt,rp_a1-pt,rp_a1-dt,rp_a2-pt,rp_a2-dt,rp_a3-pt,rp_a3-dt,rp_a4-pt,rp_a4-dt,rp_a5-pt,rp_a5-dt,sl_a0-pt,sl_a0-dt,sl_a1-pt,sl_a1-dt,sl_a2-pt,sl_a2-dt,sl_a3-pt,sl_a3-dt,sl_a4-pt,sl_a4-dt,sl_a5-pt,sl_a5-dt,sh_a0-pt,sh_a0-dt,sh_a1-pt,sh_a1-dt,sh_a2-pt,sh_a2-dt,sh_a3-pt,sh_a3-dt,sh_a4-pt,sh_a4-dt,sh_a5-pt,sh_a5-dt,bb_a0-pt,bb_a0-dt,bb_a1-pt,bb_a1-dt,bb_a2-pt,bb_a2-dt,bb_a3-pt,bb_a3-dt,bb_a4-pt,bb_a4-dt,bb_a5-pt,bb_a5-dt,mv_a0-pt,mv_a0-dt,mv_a1-pt,mv_a1-dt,mv_a2-pt,mv_a2-dt,mv_a3-pt,mv_a3-dt,mv_a4-pt,mv_a4-dt,mv_a5-pt,mv_a5-dt,sn_a0-pt,sn_a0-dt,sn_a1-pt,sn_a1-dt,sn_a2-pt,sn_a2-dt,sn_a3-pt,sn_a3-dt,sn_a4-pt,sn_a4-dt,sn_a5-pt,sn_a5-dt,st_a0-pt,st_a0-dt,st_a1-pt,st_a1-dt,st_a2-pt,st_a2-dt,st_a3-pt,st_a3-dt,st_a4-pt,st_a4-dt,st_a5-pt,st_a5-dt,th_a0-pt,th_a0-dt,th_a1-pt,th_a1-dt,th_a2-pt,th_a2-dt,th_a3-pt,th_a3-dt,th_a4-pt,th_a4-dt,th_a5-pt,th_a5-dt,be_a0-pt,be_a0-dt,be_a1-pt,be_a1-dt,be_a2-pt,be_a2-dt,be_a3-pt,be_a3-dt,be_a4-pt,be_a4-dt,be_a5-pt,be_a5-dt,de_a0-pt,de_a0-dt,de_a1-pt,de_a1-dt,de_a2-pt,de_a2-dt,de_a3-pt,de_a3-dt,de_a4-pt,de_a4-dt,de_a5-pt,de_a5-dt
2020-11-02,1278,,4019,,26961,5,32524,80,12365,634,6293,1312,2079,,5742,1,36219,7,41778,101,15787,892,7626,1808,116,,312,,2292,,2078,6,581,23,251,44,196,,764,,5497,1,5107,18,1643,100,793,169,895,,2533,,15251,,16757,33,5390,216,2231,413,775,,2268,,12850,4,14383,40,5063,237,2553,481,2983,1,8259,1,47084,5,55198,140,17840,667,7768,1340,429,,1216,,7113,,7993,13,2848,94,1202,180,141,,329,,2115,,2546,12,1250,56,647,124,183,,520,,2650,,3200,12,1229,68,601,97,132,,322,,2260,,3497,7,1463,71,648,119,33,,183,,798,,1204,3,521,9,179,11,219,,842,,4389,,7319,8,3726,98,2249,218,118,,297,,1504,,2056,3,904,25,431,53,86,,260,,1683,,2770,10,1532,63,899,135,708,,2157,,12940,1,11875,16,3347,95,1345,149,10371,1,30023,2,181606,23,210285,502,75489,3348,35716,6653
2020-11-03,1313,,4100,,27598,5,33237,80,12617,639,6417,1321,2154,,5919,1,37229,7,42871,103,16182,894,7819,1811,117,,327,,2382,,2168,6,603,23,258,48,198,,779,,5600,1,5207,18,1666,101,803,171,920,,2600,,15639,,17235,33,5541,220,2295,429,798,,2317,,13200,4,14724,40,5198,238,2597,481,3106,3,8537,1,48757,5,56944,142,18421,682,8011,1360,449,,1282,,7383,,8300,13,2962,94,1242,187,151,,341,,2192,,2614,12,1274,57,655,125,186,,529,,2702,,3257,12,1246,69,610,102,137,,337,,2348,,3634,7,1550,72,680,124,33,,183,,798,,1203,3,521,9,179,11,229,,859,,4556,,7614,9,3881,100,2348,233,123,,300,,1541,,2091,3,916,26,438,54,89,,266,,1727,,2830,10,1572,64,921,136,723,,2203,,13222,1,12131,16,3426,95,1375,149,10726,3,30879,2,186874,23,216060,507,77576,3383,36648,6742
2020-11-04,1343,,4217,,28394,5,34093,80,12931,643,6545,1328,2237,,6158,,38421,8,44190,106,16705,908,8030,1821,119,,334,,2460,,2247,6,638,23,263,49,210,,819,,5788,1,5382,18,1700,101,810,174,940,,2689,,16107,,17718,33,5685,223,2347,442,819,,2419,,13609,4,15118,41,5331,244,2641,493,3207,2,8852,1,50349,4,58718,145,18957,689,8236,1395,463,,1324,,7610,,8543,13,3072,95,1282,193,154,,348,,2211,,2653,12,1285,57,661,125,197,,551,,2786,,3347,12,1268,70,613,108,137,,337,,2362,,3676,7,1560,72,683,124,35,,193,,831,,1275,3,556,9,186,11,234,,883,,4689,,7870,9,4047,101,2414,240,126,,309,,1588,,2153,3,942,26,447,57,102,,286,,1806,,2955,10,1614,64,947,138,742,,2284,,13740,2,12701,16,3624,96,1477,151,11065,2,32003,1,192751,24,222639,514,79915,3421,37582,6849
2020-11-05,1390,,4392,,29418,5,35317,81,13368,647,6674,1339,2307,,6352,,39531,9,45738,106,17202,909,8219,1827,122,,348,,2567,,2345,6,670,23,267,51,220,,840,,5970,1,5508,19,1731,102,828,174,968,,2803,,16669,,18314,35,5900,229,2473,445,842,,2520,,14040,4,15557,42,5488,246,2733,499,3293,2,9170,1,52102,4,60709,147,19590,698,8499,1415,478,,1367,,7926,,8899,13,3198,99,1344,195,160,,357,,2296,,2749,12,1323,58,678,125,199,,570,,2877,,3442,12,1298,70,636,110,143,,354,,2431,,3806,7,1619,72,704,125,38,,203,,868,,1356,3,606,9,200,11,244,,931,,4881,,8299,9,4253,107,2508,249,126,,321,,1666,,2288,3,997,26,481,59,106,,298,,1872,,3092,10,1682,66,973,141,768,,2356,,14192,1,13113,16,3752,99,1528,156,11404,2,33182,1,199306,24,230532,521,82677,3460,38745,6921
2020-11-06,1432,,4512,,30257,5,36312,81,13740,651,6830,1355,2371,,6581,,40767,9,47151,108,17759,917,8428,1851,125,,355,,2677,,2426,6,697,23,274,52,235,,883,,6219,1,5767,19,1790,102,849,176,991,,2916,,17326,,19043,34,6116,235,2569,459,863,,2626,,14577,4,16144,42,5667,247,2802,509,3404,2,9567,1,53969,4,62767,150,20191,707,8689,1433,496,,1409,,8232,,9282,13,3316,99,1402,198,165,,376,,2354,,2823,12,1355,58,691,128,206,,591,,2956,,3530,12,1321,72,648,110,155,,369,,2530,,3999,7,1700,73,795,128,40,,216,,899,,1411,3,645,9,204,12,267,,982,,5219,,9062,11,4623,112,2800,263,133,,337,,1733,,2397,3,1048,26,503,59,110,,324,,1930,,3212,10,1735,66,991,141,790,,2429,,14702,1,13646,17,3934,102,1574,167,11783,2,34473,1,206347,24,238972,528,85637,3499,40049,7041
2020-11-07,1479,,4687,,31445,5,37541,81,14240,654,7020,1367,2462,,6816,,42201,9,48873,109,18409,918,8670,1869,128,,377,,2790,,2532,6,720,24,280,55,253,,915,,6402,1,5944,19,1839,102,874,176,1021,,3061,,18092,,19855,34,6366,237,2667,469,903,,2724,,15021,4,16642,42,5833,253,2856,512,3543,2,10060,1,56047,4,64919,153,20907,719,8948,1455,522,,1464,,8577,,9663,13,3448,102,1473,201,175,,409,,2466,,2957,13,1408,58,712,128,212,,613,,3056,,3630,12,1351,72,659,116,166,,401,,2628,,4237,7,1807,75,835,131,41,,228,,940,,1481,3,678,11,212,15,282,,1032,,5505,,9606,11,4884,115,2941,263,142,,366,,1818,,2506,3,1101,27,530,59,116,,342,,2006,,3331,10,1807,66,1017,142,815,,2516,,15199,1,14182,17,4061,104,1631,170,12260,2,36011,1,214193,24,247899,533,88859,3537,41325,7128
2020-11-08,1522,,4816,,32252,5,38523,81,14575,656,7157,1369,2518,,6999,,43202,8,50030,106,18844,921,8850,1878,134,,390,,2858,,2603,6,749,25,286,55,263,,977,,6613,1,6158,19,1906,104,900,180,1046,,3178,,18653,,20543,34,6589,244,2771,474,925,,2820,,15393,4,17006,42,5938,254,2889,517,3615,2,10322,1,57233,5,66148,154,21288,721,9079,1458,532,,1487,,8728,,9798,13,3496,102,1485,201,182,,428,,2530,,3017,13,1437,58,729,128,216,,641,,3142,,3712,12,1378,72,663,116,170,,408,,2671,,4327,7,1856,75,853,133,43,,240,,965,,1523,3,701,11,221,15,298,,1090,,5789,,10301,11,5227,116,3169,275,144,,371,,1842,,2547,3,1121,27,539,60,117,,357,,2066,,3413,10,1845,66,1032,143,827,,2553,,15464,1,14441,17,4139,104,1663,172,12552,2,37077,1,219401,24,254090,531,91089,3556,42286,7174
2020-11-09,1564,,4905,,32848,5,39135,82,14842,658,7245,1375,2576,,7199,,44210,8,51273,105,19256,924,9058,1886,134,,394,,2883,,2625,6,759,25,291,56,266,,1001,,6720,1,6261,19,1936,104,917,180,1056,,3233,,18967,,20885,35,6704,246,2804,476,959,,2942,,15872,4,17481,43,6091,256,2938,520,3694,2,10597,1,58374,5,67400,154,21700,726,9264,1467,549,,1530,,8921,,10035,13,3585,103,1518,204,184,1,433,,2563,,3057,13,1451,58,732,129,219,,656,,3210,,3787,12,1408,72,671,117,173,,423,,2711,,4425,7,1894,77,879,133,44,,248,,987,,1536,3,706,12,224,15,303,,1131,,5929,,10647,11,5400,116,3267,278,148,,383,,1898,,2585,4,1147,28,553,61,121,,361,,2099,,3461,10,1858,66,1059,144,828,,2564,,15556,1,14525,17,4168,104,1679,173,12818,3,38000,1,223748,24,259118,534,92905,3575,43099,7214
2020-11-10,1600,,4995,,33353,5,39715,83,15051,659,7361,1386,2629,,7418,,45177,9,52351,106,19624,934,9198,1904,137,,400,,2921,,2680,6,771,26,298,56,273,,1033,,6826,1,6349,19,1970,104,948,180,1082,,3330,,19536,,21551,35,6918,255,2935,495,993,,3048,,16209,4,17851,43,6204,258,2974,529,3784,2,10930,2,59907,5,68981,155,22224,734,9510,1497,563,,1593,,9214,,10340,13,3739,104,1571,208,189,1,449,,2634,,3148,13,1475,58,739,130,222,,667,,3270,,3887,12,1440,72,681,121,175,,438,,2775,,4539,7,1947,79,905,137,45,,249,,998,,1555,3,711,12,227,16,320,,1162,,6124,,10902,11,5518,117,3311,281,149,,402,,1944,,2654,4,1192,28,567,61,121,,371,,2163,,3548,10,1896,66,1073,148,835,,2613,,15901,1,14833,17,4262,106,1710,177,13117,3,39098,2,228952,25,264884,537,94942,3612,44008,7326
2020-11-11,1644,,5138,,34174,5,40663,86,15390,663,7466,1413,2696,,7630,,46237,8,53671,110,20058,947,9401,1953,139,,412,,2967,,2723,7,784,26,300,56,284,,1066,,6996,1,6496,19,2020,105,960,180,1107,,3459,,20168,,22282,36,7135,263,3101,510,1015,,3136,,16574,4,18230,43,6355,262,3050,534,3902,2,11312,2,61435,5,70698,161,22787,757,9773,1537,580,,1644,,9461,,10628,13,3848,106,1639,215,196,1,481,,2708,,3306,13,1539,59,776,132,227,,679,,3372,,3982,12,1472,72,683,124,181,,452,,2825,,4658,7,1984,79,921,140,45,,259,,1036,,1603,3,731,13,235,18,332,,1206,,6359,,11352,11,5777,121,3479,294,151,,419,,1983,,2725,4,1224,29,579,63,126,,382,,2212,,3638,10,1926,66,1090,152,850,,2680,,16479,2,15400,18,4469,108,1790,186,13475,3,40355,2,234986,25,272055,553,97499,3676,45243,7507
2020-11-12,1685,,5287,,35153,5,41818,87,15826,671,7637,1426,2801,,7949,,47773,8,55529,109,20712,961,9718,1972,142,,424,,3044,,2795,7,814,26,307,56,292,,1115,,7154,1,6622,19,2061,105,973,183,1137,,3567,,20841,,22997,36,7383,269,3232,516,1069,,3290,,17178,6,18867,45,6585,263,3136,554,4011,2,11683,1,63061,5,72466,164,23300,771,10031,1573,590,,1701,,9760,,10987,13,3985,106,1697,223,202,1,506,,2794,,3383,13,1578,61,807,132,233,,699,,3447,,4080,12,1516,72,692,129,193,,482,,2924,1,4853,7,2059,81,966,140,45,,259,,1036,,1603,3,731,13,235,18,350,,1269,,6671,,12035,13,6099,128,3668,317,154,,433,,2039,,2829,4,1286,30,605,68,131,,400,,2299,,3773,10,2004,67,1139,157,876,,2753,,16928,2,15821,19,4570,112,1838,188,13911,3,41817,1,242102,28,280458,561,100509,3736,46681,7652
2020-11-13,1741,,5442,,36103,5,42997,87,16263,676,7833,1457,2879,,8230,,49039,8,57121,111,21342,967,9986,1995,146,,450,,3143,,2871,7,829,28,325,58,307,,1156,,7402,1,6871,19,2122,107,1017,183,1150,,3697,,21419,,23629,36,7591,273,3341,527,1104,,3422,,17717,6,19473,46,6752,264,3260,566,4123,2,12092,1,65052,5,74775,169,24034,790,10348,1613,613,,1797,,10175,,11479,13,4162,108,1779,230,209,1,518,,2849,,3442,13,1600,62,828,132,236,,730,,3513,,4164,12,1537,72,697,129,209,,499,,3010,,5014,7,2124,81,991,142,46,,281,,1105,,1698,3,789,14,246,19,363,,1310,,6969,,12628,13,6380,134,3883,327,164,,452,,2104,,2934,4,1337,30,635,71,140,,424,,2376,,3897,10,2075,68,1184,162,897,,2916,,17659,1,16524,18,4778,116,1918,199,14327,3,43416,1,249635,26,289517,568,103715,3790,48271,7810
2020-11-14,1792,,5602,,37049,5,44118,88,16684,684,8034,1465,2989,,8526,2,50395,8,58723,112,21940,969,10298,2017,150,,462,,3214,,2920,7,852,28,329,59,314,,1200,,7579,1,7067,19,2180,107,1069,184,1171,,3786,,21920,,24173,36,7752,277,3433,541,1148,,3622,,18375,6,20270,45,7013,268,3389,578,4259,3,12577,1,66839,5,76745,169,24729,798,10631,1639,633,,1886,,10557,,11892,13,4318,108,1859,234,214,1,537,,2924,,3541,13,1645,62,846,135,245,,751,,3595,,4282,12,1568,72,712,134,214,,515,,3089,1,5175,7,2185,81,1022,143,50,,295,,1126,,1742,3,815,14,261,20,379,,1380,,7261,,13253,14,6675,142,4059,346,168,,469,,2182,,3067,4,1389,30,664,71,151,,465,,2467,,4056,11,2177,72,1232,164,911,,3006,,18154,1,16953,18,4935,119,2004,210,14788,4,45079,3,256726,27,297977,571,106857,3831,49842,7940
2020-11-15,1836,,5739,,37742,5,44913,88,16977,690,8197,1475,3047,,8711,1,51421,8,59952,112,22427,972,10525,2040,153,,482,,3261,,2999,7,883,28,336,59,326,,1248,,7777,1,7244,19,2230,107,1111,184,1199,,3896,,22574,,24944,36,7995,281,3552,547,1187,,3740,,18864,6,20785,46,7186,269,3486,582,4350,3,12877,1,68038,5,78101,169,25192,801,10901,1643,641,,1932,,10728,,12116,13,4409,111,1932,237,223,1,573,,3040,,3675,13,1707,65,886,135,249,,767,,3657,,4341,12,1582,72,716,135,226,,550,,3195,1,5359,8,2254,82,1045,147,54,,306,,1155,,1788,3,828,15,266,20,391,,1413,,7444,,13616,14,6882,142,4178,355,168,,472,,2199,,3119,4,1409,30,671,71,155,,473,,2509,,4142,11,2212,72,1264,171,917,,3053,,18464,1,17270,19,5025,119,2049,219,15122,4,46232,2,262068,27,304364,574,109198,3856,51115,8020
2020-11-16,1862,,5816,,38166,5,45436,89,17132,691,8317,1480,3109,,8896,,52202,8,60827,112,22752,974,10721,2050,155,,490,,3283,,3023,7,894,30,337,60,330,,1260,,7858,1,7332,19,2268,107,1131,186,1218,,3966,,22933,,25393,36,8098,281,3629,556,1191,,3746,,18903,6,20823,46,7204,270,3489,582,4398,3,13112,1,68899,5,79142,170,25523,804,11129,1653,649,,1971,,10882,,12308,13,4505,111,1989,238,223,1,573,,3040,,3675,13,1707,65,886,135,250,,782,,3705,,4412,12,1605,74,721,136,228,,582,,3242,1,5457,8,2290,82,1067,150,54,,308,,1159,,1805,3,841,15,268,20,400,,1479,,7651,,14038,14,7086,142,4316,358,172,,488,,2228,,3169,4,1424,30,678,71,156,,481,,2558,,4231,11,2260,72,1296,171,924,,3085,,18608,1,17425,19,5084,121,2080,222,15319,4,47035,1,265317,27,308496,576,110673,3869,52054,8068
2020-11-17,1884,,5922,,38716,5,45996,91,17353,698,8458,1503,3156,,9006,,52739,8,61511,112,23067,984,10923,2087,156,,495,,3301,,3046,7,902,30,339,61,334,,1277,,7929,1,7395,19,2287,108,1140,186,1241,,4029,,23233,1,25804,39,8236,288,3717,577,1215,,3816,,19118,5,21089,46,7307,274,3554,592,4499,2,13494,1,70332,5,80743,174,26090,820,11450,1697,672,,2050,,11173,,12628,13,4623,112,2051,244,225,1,584,,3095,,3749,13,1737,65,904,138,250,,785,,3732,,4451,12,1625,77,734,138,235,,609,,3324,,5630,7,2357,85,1098,159,54,,312,,1160,,1820,3,845,16,273,21,414,,1516,,7855,,14499,14,7304,149,4494,383,175,,509,,2280,,3245,4,1466,31,705,71,160,,502,,2617,,4322,11,2298,74,1320,179,932,,3168,,19105,1,17909,19,5268,126,2157,225,15602,3,48074,1,269709,26,313837,584,112765,3937,53317,8261
2020-11-18,1918,,6048,,39420,5,46922,92,17666,703,8625,1533,3231,,9216,,53817,8,62900,114,23592,1003,11210,2137,162,,515,,3356,,3105,7,919,31,352,64,342,,1318,,8065,1,7572,19,2324,109,1162,186,1267,,4098,,23741,1,26437,39,8434,299,3829,596,1226,,3896,,19350,5,21360,48,7397,278,3604,604,4580,2,13803,1,71652,5,82312,175,26684,846,11727,1736,690,,2095,,11376,,12861,14,4742,114,2110,252,234,1,603,,3156,,3829,14,1774,68,922,145,262,,812,,3819,,4575,12,1658,77,754,138,237,,630,,3391,,5735,7,2403,86,1114,160,55,,323,,1195,,1886,3,876,16,285,25,424,,1544,,8015,,14820,14,7474,157,4612,396,179,,523,,2363,,3355,5,1512,31,733,72,166,,522,,2686,,4476,11,2378,76,1372,182,948,,3284,,19669,1,18507,19,5445,130,2240,244,15921,3,49230,1,275071,26,320652,593,115278,4024,54651,8470
2020-11-19,1960,,6242,,40380,5,48156,94,18071,712,8846,1558,3298,,9493,,55008,8,64463,115,24165,1014,11575,2177,165,,539,,3468,,3215,7,948,32,375,64,347,,1328,,8151,1,7679,19,2348,109,1175,189,1300,,4222,,24444,1,27217,41,8720,313,4009,606,1247,,3995,,19759,6,21906,48,7587,281,3751,616,4689,2,14206,1,73480,5,84445,177,27322,864,12051,1769,705,,2158,,11649,,13232,14,4873,115,2172,261,234,1,613,,3186,,3866,14,1794,68,928,148,266,,822,,3881,,4666,12,1686,77,764,140,243,,656,,3480,,5936,8,2471,89,1151,165,59,,334,,1234,,1950,3,909,18,301,26,437,,1620,,8408,,15611,14,7822,163,4870,405,181,,539,,2417,,3463,5,1575,31,766,77,176,,567,,2787,1,4659,11,2462,78,1452,189,976,,3389,,20178,1,19042,20,5626,134,2333,246,16283,3,50723,1,281910,28,329506,602,118379,4098,56519,8636
2020-11-20,2004,,6445,,41357,5,49382,94,18499,723,9119,1582,3419,,9834,,56490,8,66235,115,24840,1026,12038,2199,166,,551,,3506,,3252,7,967,32,387,65,355,,1366,,8368,1,7955,19,2422,115,1219,196,1317,,4374,,25171,1,28123,42,9024,317,4195,620,1274,,4116,,20288,6,22505,50,7798,286,3875,628,4801,2,14667,1,75355,6,86590,180,28070,881,12418,1816,721,,2214,,11932,,13625,14,5038,118,2263,269,241,1,635,,3280,,4023,14,1851,68,970,151,274,,840,,3988,,4761,12,1712,77,776,142,254,,692,,3564,,6104,8,2530,89,1193,173,60,,344,,1267,,2016,3,934,20,309,26,445,,1722,,8592,,16001,14,8031,166,5009,422,188,,561,,2479,,3604,5,1635,31,793,77,178,,584,,2857,,4803,11,2530,79,1489,192,997,,3487,,20622,1,19505,23,5764,139,2408,259,16694,3,52432,1,289116,28,338484,611,121645,4167,58461,8817
2020-11-21,2066,,6620,,42229,5,50382,95,18878,729,9422,1606,3512,,10170,,57811,8,67827,116,25411,1039,12386,2224,169,,565,,3557,,3325,7,994,32,404,66,362,,1412,,8473,1,8079,19,2463,117,1257,197,1356,,4494,,25773,2,28838,42,9269,321,4307,645,1323,,4236,,20848,7,23119,50,7992,293,3987,635,4906,3,15120,1,76985,7,88605,182,28740,894,12796,1855,744,,2288,,12228,,14006,15,5196,118,2370,277,252,1,651,,3341,,4106,14,1883,68,1008,151,281,,852,,4077,,4859,12,1750,77,778,144,267,,749,,3702,,6416,8,2639,90,1251,178,64,,353,,1299,,2076,4,954,20,317,29,460,,1777,,8902,,16631,15,8361,174,5203,437,191,,589,,2545,,3725,6,1698,33,827,82,193,,625,,2982,,5051,11,2653,81,1623,197,1019,,3625,,21250,1,20147,23,5961,143,2471,274,17165,4,54126,1,296002,31,347192,619,124842,4229,60407,8997
2020-11-22,2108,,6762,,42889,5,51147,96,19193,730,9598,1609,3591,,10443,,58842,8,69123,119,25873,1049,12635,2250,173,,571,,3609,,3388,7,1014,33,419,66,369,,1477,,8604,1,8226,19,2512,118,1291,198,1375,,4578,,26221,2,29424,44,9430,324,4429,657,1348,,4345,,21137,7,23444,49,8119,300,4041,648,4965,3,15377,1,78023,7,89843,183,29149,902,12976,1859,758,,2316,,12363,,14173,15,5266,119,2409,281,253,1,663,,3360,,4139,14,1908,68,1016,153,287,,870,,4133,,4913,12,1765,78,780,144,268,,759,,3755,,6567,8,2687,91,1271,178,67,,357,,1323,,2111,4,974,20,322,29,471,,1856,,9109,,17150,15,8644,183,5367,450,195,,621,,2590,,3811,6,1732,33,837,83,204,,655,,3085,,5211,11,2732,81,1656,201,1039,,3716,,21623,1,20545,24,6081,144,2514,278,17471,4,55366,1,300666,31,353215,626,127079,4273,61561,9084
2020-11-23,2136,,6879,,43369,5,51740,96,19403,733,9741,1614,3644,,10630,,59450,8,69943,120,26196,1052,12835,2260,173,,577,,3629,,3413,7,1019,34,422,67,370,,1487,,8643,1,8283,19,2532,119,1331,199,1384,,4608,,26423,2,29627,43,9497,325,4465,663,1366,,4428,,21357,7,23710,49,8217,301,4101,653,5014,3,15554,1,78597,7,90591,185,29440,908,13179,1872,772,,2354,,12586,,14459,16,5360,120,2470,283,253,1,664,,3373,,4155,14,1915,68,1018,153,288,,891,,4174,,4959,12,1773,78,784,144,276,,776,,3824,,6720,8,2753,91,1315,181,70,,360,,1330,,2122,4,982,20,324,29,484,,1922,,9410,,17727,15,8874,190,5550,462,204,,641,,2638,,3884,6,1769,33,889,83,205,,670,,3128,,5288,11,2767,81,1676,204,1050,,3746,,21763,1,20698,24,6143,144,2545,280,17689,4,56187,1,303694,31,357319,629,128640,4297,62645,9147
2020-11-24,2136,,6887,,43414,5,51774,96,19414,733,9749,1617,3711,,10853,,60281,8,70875,121,26590,1063,13063,2298,173,,577,,3637,,3422,7,1026,34,421,71,380,,1503,,8727,1,8366,19,2554,119,1353,200,1409,,4674,,26896,2,30226,44,9723,341,4628,684,1410,,4523,,21724,7,24123,49,8394,304,4202,662,5085,2,15898,1,79743,7,91980,192,29939,919,13509,1925,785,,2407,,12885,,14816,16,5492,126,2532,291,260,1,680,,3420,,4214,14,1944,69,1036,155,310,,917,,4212,,4998,12,1785,79,792,146,278,,785,,3862,,6794,10,2798,92,1341,185,70,,362,,1339,,2139,4,995,21,341,29,493,,1975,,9603,,18105,16,9045,193,5706,473,209,,652,,2697,,4008,7,1826,34,932,88,209,,716,,3208,,5431,11,2870,83,1729,216,1059,,3788,,22019,1,21020,25,6265,148,2593,282,17977,3,57197,1,307667,31,362291,643,130660,4358,63927,9322
2020-11-25,2186,,7110,,44402,5,53021,98,19841,758,10012,1669,3771,1,11092,,61224,8,71988,122,27005,1078,13345,2344,176,,585,,3686,,3475,7,1048,35,428,71,386,1,1542,,8859,1,8518,19,2590,121,1386,205,1428,,4768,,27303,2,30803,46,9911,350,4710,713,1447,,4627,,22074,7,24598,52,8548,314,4285,679,5152,2,16208,1,81023,7,93649,199,30481,945,13802,1971,799,,2448,,13056,,15037,16,5616,128,2660,307,260,1,688,,3460,,4268,14,1960,72,1044,161,318,,933,,4296,,5102,13,1816,79,794,149,285,,832,,3939,,6976,11,2878,92,1397,190,76,,374,,1378,,2184,4,1018,21,357,30,506,,2054,,9849,,18677,17,9327,199,5869,494,209,,657,,2721,,4043,7,1842,34,937,88,215,,746,,3304,,5609,11,2959,85,1782,223,1084,,3928,,22553,1,21637,26,6440,157,2707,308,18298,5,58592,1,313127,31,369585,662,133280,4468,65515,9602
